8.278059959411621094e-02;0.000000000000000000e+00
6.183648109436035156e-02;1.000000000000000000e+00
5.688524246215820312e-02;2.000000000000000000e+00
6.086897850036621094e-02;3.000000000000000000e+00
5.784201622009277344e-02;4.000000000000000000e+00
7.181119918823242188e-02;5.000000000000000000e+00
5.880641937255859375e-02;6.000000000000000000e+00
6.482148170471191406e-02;7.000000000000000000e+00
8.082318305969238281e-02;8.000000000000000000e+00
8.477354049682617188e-02;9.000000000000000000e+00
8.577346801757812500e-02;1.000000000000000000e+01
1.466228961944580078e-01;1.100000000000000000e+01
1.218407154083251953e-01;1.200000000000000000e+01
8.876609802246093750e-02;1.300000000000000000e+01
9.873938560485839844e-02;1.400000000000000000e+01
8.477282524108886719e-02;1.500000000000000000e+01
7.580113410949707031e-02;1.600000000000000000e+01
1.032328605651855469e-01;1.700000000000000000e+01
7.380318641662597656e-02;1.800000000000000000e+01
1.107039451599121094e-01;1.900000000000000000e+01
6.981372833251953125e-02;2.000000000000000000e+01
7.480144500732421875e-02;2.100000000000000000e+01
7.284259796142578125e-02;2.200000000000000000e+01
6.681966781616210938e-02;2.300000000000000000e+01
6.586146354675292969e-02;2.400000000000000000e+01
7.184481620788574219e-02;2.500000000000000000e+01
6.486129760742187500e-02;2.600000000000000000e+01
7.434749603271484375e-02;2.700000000000000000e+01
7.335114479064941406e-02;2.800000000000000000e+01
6.785750389099121094e-02;2.900000000000000000e+01
6.685805320739746094e-02;3.000000000000000000e+01
8.229899406433105469e-02;3.100000000000000000e+01
7.132530212402343750e-02;3.200000000000000000e+01
8.377623558044433594e-02;3.300000000000000000e+01
7.081079483032226562e-02;3.400000000000000000e+01
6.482505798339843750e-02;3.500000000000000000e+01
6.509900093078613281e-02;3.600000000000000000e+01
7.804155349731445312e-02;3.700000000000000000e+01
7.779335975646972656e-02;3.800000000000000000e+01
7.180500030517578125e-02;3.900000000000000000e+01
6.781983375549316406e-02;4.000000000000000000e+01
7.280540466308593750e-02;4.100000000000000000e+01
6.881952285766601562e-02;4.200000000000000000e+01
7.180833816528320312e-02;4.300000000000000000e+01
6.383085250854492188e-02;4.400000000000000000e+01
8.976101875305175781e-02;4.500000000000000000e+01
6.582427024841308594e-02;4.600000000000000000e+01
5.945014953613281250e-02;4.700000000000000000e+01
7.579779624938964844e-02;4.800000000000000000e+01
8.034133911132812500e-02;4.900000000000000000e+01
7.982754707336425781e-02;5.000000000000000000e+01
6.582736968994140625e-02;5.100000000000000000e+01
6.981539726257324219e-02;5.200000000000000000e+01
7.316040992736816406e-02;5.300000000000000000e+01
6.327390670776367188e-02;5.400000000000000000e+01
6.486368179321289062e-02;5.500000000000000000e+01
7.008123397827148438e-02;5.600000000000000000e+01
7.579922676086425781e-02;5.700000000000000000e+01
6.586050987243652344e-02;5.800000000000000000e+01
6.685614585876464844e-02;5.900000000000000000e+01
6.789374351501464844e-02;6.000000000000000000e+01
6.781864166259765625e-02;6.100000000000000000e+01
7.180905342102050781e-02;6.200000000000000000e+01
7.181048393249511719e-02;6.300000000000000000e+01
6.086039543151855469e-02;6.400000000000000000e+01
6.486415863037109375e-02;6.500000000000000000e+01
6.482696533203125000e-02;6.600000000000000000e+01
5.984067916870117188e-02;6.700000000000000000e+01
6.283283233642578125e-02;6.800000000000000000e+01
6.899452209472656250e-02;6.900000000000000000e+01
7.933402061462402344e-02;7.000000000000000000e+01
7.081103324890136719e-02;7.100000000000000000e+01
6.433916091918945312e-02;7.200000000000000000e+01
6.183481216430664062e-02;7.300000000000000000e+01
6.682157516479492188e-02;7.400000000000000000e+01
7.078003883361816406e-02;7.500000000000000000e+01
7.380390167236328125e-02;7.600000000000000000e+01
7.679367065429687500e-02;7.700000000000000000e+01
6.334733963012695312e-02;7.800000000000000000e+01
6.582474708557128906e-02;7.900000000000000000e+01
8.178019523620605469e-02;8.000000000000000000e+01
6.682157516479492188e-02;8.100000000000000000e+01
6.282973289489746094e-02;8.200000000000000000e+01
6.621384620666503906e-02;8.300000000000000000e+01
6.282901763916015625e-02;8.400000000000000000e+01
1.127002239227294922e-01;8.500000000000000000e+01
6.283926963806152344e-02;8.600000000000000000e+01
6.687617301940917969e-02;8.700000000000000000e+01
5.935120582580566406e-02;8.800000000000000000e+01
8.377766609191894531e-02;8.900000000000000000e+01
7.380986213684082031e-02;9.000000000000000000e+01
6.382989883422851562e-02;9.100000000000000000e+01
7.979011535644531250e-02;9.200000000000000000e+01
6.382822990417480469e-02;9.300000000000000000e+01
8.676624298095703125e-02;9.400000000000000000e+01
8.278036117553710938e-02;9.500000000000000000e+01
6.286787986755371094e-02;9.600000000000000000e+01
7.080864906311035156e-02;9.700000000000000000e+01
6.881403923034667969e-02;9.800000000000000000e+01
7.878851890563964844e-02;9.900000000000000000e+01
6.582403182983398438e-02;1.000000000000000000e+02
6.682229042053222656e-02;1.010000000000000000e+02
6.533288955688476562e-02;1.020000000000000000e+02
6.733489036560058594e-02;1.030000000000000000e+02
8.975958824157714844e-02;1.040000000000000000e+02
6.482720375061035156e-02;1.050000000000000000e+02
7.479834556579589844e-02;1.060000000000000000e+02
6.881499290466308594e-02;1.070000000000000000e+02
6.582474708557128906e-02;1.080000000000000000e+02
7.380318641662597656e-02;1.090000000000000000e+02
6.582450866699218750e-02;1.100000000000000000e+02
7.380175590515136719e-02;1.110000000000000000e+02
6.283283233642578125e-02;1.120000000000000000e+02
1.037240028381347656e-01;1.130000000000000000e+02
8.278083801269531250e-02;1.140000000000000000e+02
1.027283668518066406e-01;1.150000000000000000e+02
7.032060623168945312e-02;1.160000000000000000e+02
1.047201156616210938e-01;1.170000000000000000e+02
6.981444358825683594e-02;1.180000000000000000e+02
6.286382675170898438e-02;1.190000000000000000e+02
5.884361267089843750e-02;1.200000000000000000e+02
9.425830841064453125e-02;1.210000000000000000e+02
6.582450866699218750e-02;1.220000000000000000e+02
6.483125686645507812e-02;1.230000000000000000e+02
8.776187896728515625e-02;1.240000000000000000e+02
8.477377891540527344e-02;1.250000000000000000e+02
7.388448715209960938e-02;1.260000000000000000e+02
6.681942939758300781e-02;1.270000000000000000e+02
7.775592803955078125e-02;1.280000000000000000e+02
6.533503532409667969e-02;1.290000000000000000e+02
6.584692001342773438e-02;1.300000000000000000e+02
5.882477760314941406e-02;1.310000000000000000e+02
8.078265190124511719e-02;1.320000000000000000e+02
5.785107612609863281e-02;1.330000000000000000e+02
6.981372833251953125e-02;1.340000000000000000e+02
6.382846832275390625e-02;1.350000000000000000e+02
6.283044815063476562e-02;1.360000000000000000e+02
7.180809974670410156e-02;1.370000000000000000e+02
7.280707359313964844e-02;1.380000000000000000e+02
7.880449295043945312e-02;1.390000000000000000e+02
8.277845382690429688e-02;1.400000000000000000e+02
8.776521682739257812e-02;1.410000000000000000e+02
7.180881500244140625e-02;1.420000000000000000e+02
9.076023101806640625e-02;1.430000000000000000e+02
8.776378631591796875e-02;1.440000000000000000e+02
8.078432083129882812e-02;1.450000000000000000e+02
8.776545524597167969e-02;1.460000000000000000e+02
7.480049133300781250e-02;1.470000000000000000e+02
6.482839584350585938e-02;1.480000000000000000e+02
6.582379341125488281e-02;1.490000000000000000e+02
6.681990623474121094e-02;1.500000000000000000e+02
8.277964591979980469e-02;1.510000000000000000e+02
7.479977607727050781e-02;1.520000000000000000e+02
7.380247116088867188e-02;1.530000000000000000e+02
7.380080223083496094e-02;1.540000000000000000e+02
6.486153602600097656e-02;1.550000000000000000e+02
7.081055641174316406e-02;1.560000000000000000e+02
6.582427024841308594e-02;1.570000000000000000e+02
7.579922676086425781e-02;1.580000000000000000e+02
5.784296989440917969e-02;1.590000000000000000e+02
6.282830238342285156e-02;1.600000000000000000e+02
7.583522796630859375e-02;1.610000000000000000e+02
6.582427024841308594e-02;1.620000000000000000e+02
6.386470794677734375e-02;1.630000000000000000e+02
6.383085250854492188e-02;1.640000000000000000e+02
7.679915428161621094e-02;1.650000000000000000e+02
6.682014465332031250e-02;1.660000000000000000e+02
8.976149559020996094e-02;1.670000000000000000e+02
6.682324409484863281e-02;1.680000000000000000e+02
7.081389427185058594e-02;1.690000000000000000e+02
6.578731536865234375e-02;1.700000000000000000e+02
8.976721763610839844e-02;1.710000000000000000e+02
7.479929924011230469e-02;1.720000000000000000e+02
6.682372093200683594e-02;1.730000000000000000e+02
6.634473800659179688e-02;1.740000000000000000e+02
6.186413764953613281e-02;1.750000000000000000e+02
8.277893066406250000e-02;1.760000000000000000e+02
7.627964019775390625e-02;1.770000000000000000e+02
6.283330917358398438e-02;1.780000000000000000e+02
5.884099006652832031e-02;1.790000000000000000e+02
7.180905342102050781e-02;1.800000000000000000e+02
8.277654647827148438e-02;1.810000000000000000e+02
6.785082817077636719e-02;1.820000000000000000e+02
6.782174110412597656e-02;1.830000000000000000e+02
8.129811286926269531e-02;1.840000000000000000e+02
6.781935691833496094e-02;1.850000000000000000e+02
6.582546234130859375e-02;1.860000000000000000e+02
6.682229042053222656e-02;1.870000000000000000e+02
7.280635833740234375e-02;1.880000000000000000e+02
7.580399513244628906e-02;1.890000000000000000e+02
6.183457374572753906e-02;1.900000000000000000e+02
5.983996391296386719e-02;1.910000000000000000e+02
6.490468978881835938e-02;1.920000000000000000e+02
5.983948707580566406e-02;1.930000000000000000e+02
6.781697273254394531e-02;1.940000000000000000e+02
9.773731231689453125e-02;1.950000000000000000e+02
6.781888008117675781e-02;1.960000000000000000e+02
6.882691383361816406e-02;1.970000000000000000e+02
7.380151748657226562e-02;1.980000000000000000e+02
9.425711631774902344e-02;1.990000000000000000e+02
6.983852386474609375e-02;2.000000000000000000e+02
6.582236289978027344e-02;2.010000000000000000e+02
6.533622741699218750e-02;2.020000000000000000e+02
1.017239093780517578e-01;2.030000000000000000e+02
7.180738449096679688e-02;2.040000000000000000e+02
6.881642341613769531e-02;2.050000000000000000e+02
7.679462432861328125e-02;2.060000000000000000e+02
6.386041641235351562e-02;2.070000000000000000e+02
7.284259796142578125e-02;2.080000000000000000e+02
7.479453086853027344e-02;2.090000000000000000e+02
7.978677749633789062e-02;2.100000000000000000e+02
7.479405403137207031e-02;2.110000000000000000e+02
6.482815742492675781e-02;2.120000000000000000e+02
6.309580802917480469e-02;2.130000000000000000e+02
6.334018707275390625e-02;2.140000000000000000e+02
7.779192924499511719e-02;2.150000000000000000e+02
6.382942199707031250e-02;2.160000000000000000e+02
6.881594657897949219e-02;2.170000000000000000e+02
6.482553482055664062e-02;2.180000000000000000e+02
6.034159660339355469e-02;2.190000000000000000e+02
9.026765823364257812e-02;2.200000000000000000e+02
6.881594657897949219e-02;2.210000000000000000e+02
5.784177780151367188e-02;2.220000000000000000e+02
6.192326545715332031e-02;2.230000000000000000e+02
1.027255058288574219e-01;2.240000000000000000e+02
6.083679199218750000e-02;2.250000000000000000e+02
6.881451606750488281e-02;2.260000000000000000e+02
6.183195114135742188e-02;2.270000000000000000e+02
6.235599517822265625e-02;2.280000000000000000e+02
7.283759117126464844e-02;2.290000000000000000e+02
7.132744789123535156e-02;2.300000000000000000e+02
6.382918357849121094e-02;2.310000000000000000e+02
6.782054901123046875e-02;2.320000000000000000e+02
6.283283233642578125e-02;2.330000000000000000e+02
8.178091049194335938e-02;2.340000000000000000e+02
8.278083801269531250e-02;2.350000000000000000e+02
6.582307815551757812e-02;2.360000000000000000e+02
6.485176086425781250e-02;2.370000000000000000e+02
6.482601165771484375e-02;2.380000000000000000e+02
6.585836410522460938e-02;2.390000000000000000e+02
6.283211708068847656e-02;2.400000000000000000e+02
6.482672691345214844e-02;2.410000000000000000e+02
6.283354759216308594e-02;2.420000000000000000e+02
8.676862716674804688e-02;2.430000000000000000e+02
7.782483100891113281e-02;2.440000000000000000e+02
5.987071990966796875e-02;2.450000000000000000e+02
6.482672691345214844e-02;2.460000000000000000e+02
6.283259391784667969e-02;2.470000000000000000e+02
9.973168373107910156e-02;2.480000000000000000e+02
6.183171272277832031e-02;2.490000000000000000e+02
6.234002113342285156e-02;2.500000000000000000e+02
6.283044815063476562e-02;2.510000000000000000e+02
7.280421257019042969e-02;2.520000000000000000e+02
5.884313583374023438e-02;2.530000000000000000e+02
5.883622169494628906e-02;2.540000000000000000e+02
6.083321571350097656e-02;2.550000000000000000e+02
6.981134414672851562e-02;2.560000000000000000e+02
6.685853004455566406e-02;2.570000000000000000e+02
7.479763031005859375e-02;2.580000000000000000e+02
6.334662437438964844e-02;2.590000000000000000e+02
6.602787971496582031e-02;2.600000000000000000e+02
6.534266471862792969e-02;2.610000000000000000e+02
8.777046203613281250e-02;2.620000000000000000e+02
7.081174850463867188e-02;2.630000000000000000e+02
8.228611946105957031e-02;2.640000000000000000e+02
1.007308959960937500e-01;2.650000000000000000e+02
6.733107566833496094e-02;2.660000000000000000e+02
7.080984115600585938e-02;2.670000000000000000e+02
6.682038307189941406e-02;2.680000000000000000e+02
6.114006042480468750e-02;2.690000000000000000e+02
7.380294799804687500e-02;2.700000000000000000e+02
8.078503608703613281e-02;2.710000000000000000e+02
7.380151748657226562e-02;2.720000000000000000e+02
6.283140182495117188e-02;2.730000000000000000e+02
7.979106903076171875e-02;2.740000000000000000e+02
8.975982666015625000e-02;2.750000000000000000e+02
6.682062149047851562e-02;2.760000000000000000e+02
7.479667663574218750e-02;2.770000000000000000e+02
9.824991226196289062e-02;2.780000000000000000e+02
7.084369659423828125e-02;2.790000000000000000e+02
8.789157867431640625e-02;2.800000000000000000e+02
6.781768798828125000e-02;2.810000000000000000e+02
7.081055641174316406e-02;2.820000000000000000e+02
7.332539558410644531e-02;2.830000000000000000e+02
7.682633399963378906e-02;2.840000000000000000e+02
6.785416603088378906e-02;2.850000000000000000e+02
7.480120658874511719e-02;2.860000000000000000e+02
6.984591484069824219e-02;2.870000000000000000e+02
7.679486274719238281e-02;2.880000000000000000e+02
6.186962127685546875e-02;2.890000000000000000e+02
6.839394569396972656e-02;2.900000000000000000e+02
9.773731231689453125e-02;2.910000000000000000e+02
8.477163314819335938e-02;2.920000000000000000e+02
6.187033653259277344e-02;2.930000000000000000e+02
7.483601570129394531e-02;2.940000000000000000e+02
5.983877182006835938e-02;2.950000000000000000e+02
6.386518478393554688e-02;2.960000000000000000e+02
7.380223274230957031e-02;2.970000000000000000e+02
1.007301807403564453e-01;2.980000000000000000e+02
6.335401535034179688e-02;2.990000000000000000e+02
6.781268119812011719e-02;3.000000000000000000e+02
7.579827308654785156e-02;3.010000000000000000e+02
6.386232376098632812e-02;3.020000000000000000e+02
7.982015609741210938e-02;3.030000000000000000e+02
7.579874992370605469e-02;3.040000000000000000e+02
8.480787277221679688e-02;3.050000000000000000e+02
6.382822990417480469e-02;3.060000000000000000e+02
7.978606224060058594e-02;3.070000000000000000e+02
6.880378723144531250e-02;3.080000000000000000e+02
7.878565788269042969e-02;3.090000000000000000e+02
7.878875732421875000e-02;3.100000000000000000e+02
7.878947257995605469e-02;3.110000000000000000e+02
6.885075569152832031e-02;3.120000000000000000e+02
7.180643081665039062e-02;3.130000000000000000e+02
6.881713867187500000e-02;3.140000000000000000e+02
6.881570816040039062e-02;3.150000000000000000e+02
6.902813911437988281e-02;3.160000000000000000e+02
7.290720939636230469e-02;3.170000000000000000e+02
9.076023101806640625e-02;3.180000000000000000e+02
6.984567642211914062e-02;3.190000000000000000e+02
7.579851150512695312e-02;3.200000000000000000e+02
7.181000709533691406e-02;3.210000000000000000e+02
7.132720947265625000e-02;3.220000000000000000e+02
6.183624267578125000e-02;3.230000000000000000e+02
8.281230926513671875e-02;3.240000000000000000e+02
8.133006095886230469e-02;3.250000000000000000e+02
9.075760841369628906e-02;3.260000000000000000e+02
7.080936431884765625e-02;3.270000000000000000e+02
6.582212448120117188e-02;3.280000000000000000e+02
6.885480880737304688e-02;3.290000000000000000e+02
6.186556816101074219e-02;3.300000000000000000e+02
8.328795433044433594e-02;3.310000000000000000e+02
6.482601165771484375e-02;3.320000000000000000e+02
6.682419776916503906e-02;3.330000000000000000e+02
7.280158996582031250e-02;3.340000000000000000e+02
6.877756118774414062e-02;3.350000000000000000e+02
6.881499290466308594e-02;3.360000000000000000e+02
6.884670257568359375e-02;3.370000000000000000e+02
6.482863426208496094e-02;3.380000000000000000e+02
6.283307075500488281e-02;3.390000000000000000e+02
7.281064987182617188e-02;3.400000000000000000e+02
6.034493446350097656e-02;3.410000000000000000e+02
6.330299377441406250e-02;3.420000000000000000e+02
7.579708099365234375e-02;3.430000000000000000e+02
6.183481216430664062e-02;3.440000000000000000e+02
6.582236289978027344e-02;3.450000000000000000e+02
7.878828048706054688e-02;3.460000000000000000e+02
7.647395133972167969e-02;3.470000000000000000e+02
6.283235549926757812e-02;3.480000000000000000e+02
7.583689689636230469e-02;3.490000000000000000e+02
8.577322959899902344e-02;3.500000000000000000e+02
7.879209518432617188e-02;3.510000000000000000e+02
6.988906860351562500e-02;3.520000000000000000e+02
6.802344322204589844e-02;3.530000000000000000e+02
7.579684257507324219e-02;3.540000000000000000e+02
1.037223339080810547e-01;3.550000000000000000e+02
7.779121398925781250e-02;3.560000000000000000e+02
8.576941490173339844e-02;3.570000000000000000e+02
6.683111190795898438e-02;3.580000000000000000e+02
7.380247116088867188e-02;3.590000000000000000e+02
